,u,v,maxspeed,length,s_lat,s_lng,e_lat,e_lng
342,128,7470,65.0,100.70100000000001,-122.495416,37.73375,-122.4942739,37.7338148
343,129,570,45.0,24.425,-122.4938307,37.7321324,-122.4938153,37.7319131
344,130,7496,65.0,40.13000000000001,-122.4072528,37.7375715,-122.4069561,37.7376369
345,130,2958,65.0,57.632999999999996,-122.4072528,37.7375715,-122.4077783,37.7378085
346,130,5587,65.0,50.24099999999999,-122.4072528,37.7375715,-122.406999,37.7378917
347,131,7158,65.0,225.71599999999998,-122.408838,37.7357844,-122.410742,37.734732
348,131,206,65.0,409.462,-122.408838,37.7357844,-122.4123347,37.7334131
349,132,133,65.0,40.67300000000001,-122.4753016,37.8066603,-122.4754212,37.8063379
350,132,9656,65.0,34.629000000000005,-122.4753016,37.8066603,-122.4750057,37.8064547
351,133,134,65.0,63.414,-122.4754212,37.8063379,-122.4747347,37.8063224
352,133,2746,45.0,271.50500000000005,-122.4754212,37.8063379,-122.4756609,37.8044147
353,133,7391,35.0,200.04199999999997,-122.4754212,37.8063379,-122.4748103,37.8076105
354,134,8158,65.0,305.942,-122.4747347,37.8063224,-122.472363,37.8043131
355,135,3294,65.0,66.141,-122.4743306,37.8069934,-122.4750049,37.8069452
356,136,7390,65.0,10.852,-122.4738858,37.8072131,-122.4739785,37.8071486
357,136,7391,35.0,104.21,-122.4738858,37.8072131,-122.4748103,37.8076105
358,137,138,65.0,117.39,-122.4060675,37.7739075,-122.4049008,37.7743967
359,137,139,65.0,124.68300000000002,-122.4060675,37.7739075,-122.4054471,37.7748326
360,138,607,65.0,53.769,-122.4049008,37.7743967,-122.4043547,37.7746083
361,138,139,45.0,68.226,-122.4049008,37.7743967,-122.4054471,37.7748326
362,139,2083,45.0,107.551,-122.4054471,37.7748326,-122.406308,37.7755198
363,140,97,65.0,289.27,-122.4043362,37.7763807,-122.4016133,37.7778393
364,141,4662,45.0,60.174,-122.4220731,37.7499176,-122.421391,37.749962
365,142,7495,65.0,133.96800000000002,-122.4088531,37.7368462,-122.408155,37.7358849
366,142,235,65.0,169.22699999999998,-122.4088531,37.7368462,-122.409733,37.7355192
367,143,8028,65.0,371.83700000000005,-122.399635,37.7807911,-122.4019545,37.7780943
368,143,9719,45.0,69.34100000000001,-122.399635,37.7807911,-122.3990391,37.7803909
369,143,118,45.0,276.155,-122.399635,37.7807911,-122.401857,37.7790353
370,143,5006,45.0,65.157,-122.399635,37.7807911,-122.3991456,37.780354
371,144,7402,45.0,81.803,-122.3979855,37.7181861,-122.3972303,37.7177568
372,144,1758,65.0,84.749,-122.3979855,37.7181861,-122.3974365,37.7188124
373,145,144,65.0,155.48499999999999,-122.3981949,37.7168264,-122.3979855,37.7181861
374,146,7692,45.0,12.525,-122.4365434,37.7315777,-122.4366524,37.7315052
375,146,3319,45.0,34.799,-122.4365434,37.7315777,-122.4369321,37.7316363
376,146,8476,45.0,68.299,-122.4365434,37.7315777,-122.4358939,37.7319087
377,147,148,65.0,368.808,-122.4307097,37.7340042,-122.4344721,37.7325415
378,147,4983,65.0,210.812,-122.4307097,37.7340042,-122.432753,37.7330128
379,148,9666,45.0,45.795,-122.4344721,37.7325415,-122.4349349,37.7323527
380,148,7161,45.0,111.005,-122.4344721,37.7325415,-122.4341673,37.7335102
381,149,5000,65.0,159.61,-122.4311378,37.7336215,-122.4295881,37.7343687
382,149,8605,45.0,131.65900000000002,-122.4311378,37.7336215,-122.430294,37.7333214
383,150,3408,45.0,103.425,-122.436591,37.743904,-122.437662,37.7436644
384,151,1536,45.0,58.553,-122.4326633,37.7345445,-122.4328524,37.7340396
385,151,2148,45.0,107.75,-122.4326633,37.7345445,-122.4338863,37.7345113
386,151,1334,45.0,20.007,-122.4326633,37.7345445,-122.4324361,37.7345538
387,152,7523,45.0,248.321,-122.4715158,37.7142281,-122.4722961,37.7163741
388,153,152,35.0,230.43600000000004,-122.4698369,37.7127383,-122.4715158,37.7142281
389,153,205,45.0,100.077,-122.4698369,37.7127383,-122.4709658,37.712818
390,154,155,65.0,81.293,-122.392499,37.751285,-122.3920194,37.7516609
391,154,251,65.0,75.574,-122.392499,37.751285,-122.3926171,37.7519531
392,155,156,65.0,127.491,-122.3920194,37.7516609,-122.3920742,37.7505284
393,156,7881,65.0,1713.465,-122.3920742,37.7505284,-122.4021743,37.7374927
394,157,7456,45.0,46.882000000000005,-122.387792,37.7707844,-122.3878323,37.7712048
395,157,13,45.0,206.74599999999998,-122.387792,37.7707844,-122.3876163,37.7689303
396,157,11,45.0,115.935,-122.387792,37.7707844,-122.3864767,37.7708625
397,158,159,45.0,41.623000000000005,-122.4503458,37.7933396,-122.4503161,37.7936516
398,158,3283,45.0,401.0320000000001,-122.4503458,37.7933396,-122.45216,37.795262
399,159,158,45.0,85.36300000000001,-122.4503161,37.7936516,-122.4503458,37.7933396
400,159,2756,45.0,263.689,-122.4503161,37.7936516,-122.4517968,37.7953811
401,160,161,65.0,326.669,-122.3924632,37.7562539,-122.3922441,37.7533476
402,160,156,65.0,650.396,-122.3924632,37.7562539,-122.3920742,37.7505284
403,161,250,65.0,50.70399999999999,-122.3922441,37.7533476,-122.392734,37.7531466
404,161,162,65.0,75.515,-122.3922441,37.7533476,-122.3927828,37.7537182
405,162,4156,45.0,154.52300000000002,-122.3927828,37.7537182,-122.3928809,37.7551057
406,162,250,45.0,63.708999999999996,-122.3927828,37.7537182,-122.392734,37.7531466
407,163,7429,45.0,41.787,-122.3906908,37.7526646,-122.3911647,37.7526361
408,163,494,45.0,85.989,-122.3906908,37.7526646,-122.3897159,37.7527267
409,163,9780,45.0,24.003,-122.3906908,37.7526646,-122.3907243,37.7528788
410,164,513,35.0,74.623,-122.3919907,37.7558297,-122.3918937,37.755163
411,164,7430,35.0,182.863,-122.3919907,37.7558297,-122.3921543,37.7574537
412,165,166,65.0,359.591,-122.394533,37.7663056,-122.3930806,37.7633265
413,165,169,65.0,668.585,-122.394533,37.7663056,-122.3925696,37.7606346
414,166,247,65.0,108.42000000000002,-122.3930806,37.7633265,-122.3936734,37.7632954
415,166,167,65.0,60.383,-122.3930806,37.7633265,-122.3929587,37.7627923
416,167,248,45.0,52.026,-122.3929587,37.7627923,-122.3923685,37.7628271
417,167,4153,45.0,58.425999999999995,-122.3929587,37.7627923,-122.3936217,37.7627555
418,168,169,65.0,385.82399999999996,-122.393181,37.7640696,-122.3925696,37.7606346
419,168,652,45.0,50.772000000000006,-122.393181,37.7640696,-122.3937569,37.764035
420,168,514,45.0,61.144999999999996,-122.393181,37.7640696,-122.392488,37.7641169
421,169,160,65.0,487.4990000000001,-122.3925696,37.7606346,-122.3924632,37.7562539
422,170,7512,65.0,435.66,-122.406891,37.7690186,-122.4112914,37.7694998
423,170,171,65.0,318.93700000000007,-122.406891,37.7690186,-122.408536,37.7713009
424,171,3595,45.0,193.402,-122.408536,37.7713009,-122.4100831,37.7725377
425,171,8517,45.0,191.68400000000003,-122.408536,37.7713009,-122.4069946,37.7725204
426,172,611,45.0,74.531,-122.4097443,37.7703545,-122.4091395,37.7708243
427,172,6211,45.0,177.652,-122.4097443,37.7703545,-122.4083342,37.7692104
428,172,7511,65.0,523.625,-122.4097443,37.7703545,-122.4054914,37.7673212
429,173,2730,65.0,92.524,-122.3997663,37.7189831,-122.3998215,37.7181587
430,174,5584,65.0,235.499,-122.3989424,37.7188433,-122.3996007,37.7208905
431,175,2750,45.0,200.66899999999995,-122.4546,37.802174,-122.4561941,37.8015754
432,175,8595,45.0,230.89199999999997,-122.4546,37.802174,-122.4542262,37.8042167
433,175,2456,45.0,130.497,-122.4546,37.802174,-122.4549695,37.8010463
434,176,9179,65.0,300.787,-122.4050938,37.7448578,-122.40367,37.7472927
435,176,3985,65.0,967.8349999999999,-122.4050938,37.7448578,-122.402861,37.7533449
436,177,7814,65.0,24.661,-122.4035955,37.7474869,-122.4035413,37.7477045
437,177,178,65.0,47.478,-122.4035955,37.7474869,-122.4036361,37.7479122
438,178,114,65.0,123.925,-122.4036361,37.7479122,-122.4035409,37.7490088
439,178,5581,65.0,167.046,-122.4036361,37.7479122,-122.4047289,37.7490981
440,179,9090,45.0,188.49899999999997,-122.4937514,37.7332119,-122.4938703,37.7349045
441,180,6953,65.0,90.333,-122.4924805,37.7338956,-122.4914549,37.7339411
442,181,179,45.0,120.954,-122.4936753,37.7321258,-122.4937514,37.7332119
443,181,180,65.0,228.98999999999998,-122.4936753,37.7321258,-122.4924805,37.7338956
444,182,5252,65.0,333.59299999999996,-122.415725,37.7696352,-122.419444,37.7702305
445,182,100,65.0,757.7460000000002,-122.415725,37.7696352,-122.423325,37.7718656
446,183,7888,65.0,359.2360000000001,-122.3996997,37.7177066,-122.3979823,37.7148006
447,183,7891,65.0,167.556,-122.3996997,37.7177066,-122.399322,37.7162301
448,184,5714,45.0,202.317,-122.4558876,37.7965605,-122.4556791,37.7947485
449,184,1805,45.0,130.296,-122.4558876,37.7965605,-122.4545809,37.7971145
450,184,68,45.0,33.396,-122.4558876,37.7965605,-122.4562632,37.7965829
451,185,135,65.0,40.628,-122.4741623,37.8073076,-122.4743306,37.8069934
452,185,7390,35.0,24.035,-122.4741623,37.8073076,-122.4739785,37.8071486
453,186,8676,35.0,15.828,-122.4651976,37.798255,-122.4650911,37.7983698
454,186,187,35.0,592.984,-122.4651976,37.798255,-122.4627791,37.8008617
455,186,8680,35.0,228.73799999999997,-122.4651976,37.798255,-122.4659178,37.7991042
456,187,188,35.0,106.657,-122.4627791,37.8008617,-122.4637634,37.8014231
457,187,8670,35.0,65.97,-122.4627791,37.8008617,-122.463223,37.8003832
458,187,186,35.0,592.9839999999999,-122.4627791,37.8008617,-122.4651976,37.798255
459,187,2620,35.0,108.885,-122.4627791,37.8008617,-122.461687,37.8011059
460,188,187,35.0,106.657,-122.4637634,37.8014231,-122.4627791,37.8008617
461,188,8682,35.0,169.184,-122.4637634,37.8014231,-122.4649029,37.8001966
462,188,189,35.0,361.195,-122.4637634,37.8014231,-122.4662955,37.7993847
463,188,8669,35.0,30.197,-122.4637634,37.8014231,-122.46356,37.801642
464,189,8063,35.0,121.715,-122.4662955,37.7993847,-122.4673998,37.7993627
465,189,8680,35.0,190.78700000000003,-122.4662955,37.7993847,-122.4659178,37.7991042
466,189,188,35.0,361.195,-122.4662955,37.7993847,-122.4637634,37.8014231
467,190,1536,45.0,110.524,-122.4316382,37.733783,-122.4328524,37.7340396
468,190,4653,45.0,97.78699999999999,-122.4316382,37.733783,-122.4318599,37.7346236
469,190,382,45.0,219.363,-122.4316382,37.733783,-122.42972,37.7350436
470,190,75,45.0,115.083,-122.4316382,37.733783,-122.4328258,37.7333561
471,191,9233,45.0,89.517,-122.3856102,37.7606795,-122.3866253,37.7606161
472,191,9269,45.0,76.483,-122.3856102,37.7606795,-122.38475,37.7606747
473,191,939,45.0,268.843,-122.3856102,37.7606795,-122.38769,37.761826
474,192,193,65.0,217.99099999999999,-122.4458575,37.7265186,-122.4472587,37.7249139
475,192,261,65.0,899.946,-122.4458575,37.7265186,-122.4485358,37.7188384
476,193,194,65.0,271.711,-122.4472587,37.7249139,-122.4490227,37.723033
477,193,7150,65.0,400.34100000000007,-122.4472587,37.7249139,-122.4484265,37.7214529
478,194,5438,45.0,54.884,-122.4490227,37.723033,-122.4496467,37.7230364
479,195,7151,65.0,8.973,-122.4477848,37.7211225,-122.4477777,37.721203
480,195,9446,65.0,105.04599999999999,-122.4477848,37.7211225,-122.4467127,37.7207223
481,196,9491,65.0,121.44800000000001,-122.446572,37.7249815,-122.4460477,37.7259918
482,197,9797,65.0,629.576,-122.4047495,37.7464093,-122.4077202,37.741311
483,198,197,65.0,237.73600000000002,-122.4046139,37.7484849,-122.4047495,37.7464093
484,199,198,65.0,164.96,-122.4063861,37.7488295,-122.4046139,37.7484849
485,199,5580,65.0,52.119,-122.4063861,37.7488295,-122.4058123,37.7489461
486,200,201,65.0,456.2080000000001,-122.4511848,37.7143576,-122.4552202,37.7118203
487,200,3861,65.0,1388.2749999999996,-122.4511848,37.7143576,-122.4651952,37.7104045
488,201,4997,65.0,46.536,-122.4552202,37.7118203,-122.4555903,37.7115213
489,202,203,35.0,134.34900000000002,-122.4706332,37.7127152,-122.4711665,37.7125409
490,202,7179,45.0,315.379,-122.4706332,37.7127152,-122.4670957,37.7123756
491,203,204,45.0,49.017,-122.4711665,37.7125409,-122.4712324,37.7129786
492,204,205,35.0,148.727,-122.4712324,37.7129786,-122.4709658,37.712818
493,204,152,45.0,141.19,-122.4712324,37.7129786,-122.4715158,37.7142281
494,205,7785,45.0,132.293,-122.4709658,37.712818,-122.472458,37.7128901
495,206,4765,65.0,88.64699999999999,-122.4123347,37.7334131,-122.4131797,37.7329785
496,207,9355,45.0,15.812999999999999,-122.398188,37.7795605,-122.3980242,37.7796177
497,207,638,45.0,72.542,-122.398188,37.7795605,-122.3976147,37.7790913
498,208,3716,45.0,52.252,-122.4260983,37.7755395,-122.4261923,37.7760035
499,208,7763,45.0,54.021,-122.4260983,37.7755395,-122.4260018,37.7750597
500,208,842,65.0,146.149,-122.4260983,37.7755395,-122.42774,37.7753305
501,209,1963,45.0,39.798,-122.4103679,37.7163953,-122.40994,37.716279
502,210,8902,45.0,145.512,-122.4965288,37.7641086,-122.495985,37.7628867
503,210,1271,45.0,154.58599999999998,-122.4965288,37.7641086,-122.4964316,37.7627205
504,211,6933,45.0,13.576,-122.4959747,37.7627407,-122.4958205,37.7627475
505,211,558,45.0,207.80200000000002,-122.4959747,37.7627407,-122.495844,37.7608748
506,211,1271,45.0,40.227000000000004,-122.4959747,37.7627407,-122.4964316,37.7627205
507,212,6898,45.0,111.488,-122.4954216,37.7636032,-122.4954918,37.7646043
508,213,4533,45.0,266.497,-122.40355,37.7481295,-122.4020865,37.7494093
509,213,112,65.0,447.52000000000004,-122.40355,37.7481295,-122.4027136,37.7520812
510,214,9226,45.0,146.48499999999999,-122.4221964,37.7812848,-122.4238421,37.7810758
511,214,5893,45.0,53.037,-122.4221964,37.7812848,-122.4222916,37.7817558
512,215,6780,65.0,215.42399999999998,-122.4056448,37.7498571,-122.404051,37.7484136
513,215,198,65.0,180.292,-122.4056448,37.7498571,-122.4046139,37.7484849
514,216,3584,45.0,217.63799999999998,-122.392077,37.7867713,-122.390321,37.7881515
515,216,7450,45.0,103.33200000000001,-122.392077,37.7867713,-122.3929059,37.7861123
516,216,7938,45.0,193.077,-122.392077,37.7867713,-122.3936309,37.7879982
517,217,4764,65.0,890.3230000000003,-122.4039966,37.7311779,-122.4015296,37.7379996
518,217,4765,65.0,1070.7060000000001,-122.4039966,37.7311779,-122.4131797,37.7329785
519,218,223,65.0,536.913,-122.4041026,37.7312558,-122.4024825,37.7266031
520,219,7343,45.0,26.646,-122.4482985,37.80448,-122.4482686,37.8047136
521,219,5140,45.0,26.714,-122.4482985,37.80448,-122.4482101,37.8042551
522,219,8315,35.0,110.24299999999998,-122.4482985,37.80448,-122.4492892,37.8038891
523,220,8724,45.0,257.453,-122.4483822,37.8047335,-122.4509739,37.8036924
524,221,7078,65.0,31.964,-122.4570085,37.7102548,-122.4572452,37.7100367
525,221,7701,45.0,21.387,-122.4570085,37.7102548,-122.4567732,37.7103032
526,222,5841,45.0,237.72699999999998,-122.4189679,37.732235,-122.4169534,37.7328527
527,222,7550,65.0,75.494,-122.4189679,37.732235,-122.4198263,37.7322435
528,223,7777,65.0,314.659,-122.4024825,37.7266031,-122.401438,37.7238966
529,224,4135,45.0,269.85,-122.3958241,37.7776755,-122.3980041,37.7759674
530,224,4968,45.0,94.233,-122.3958241,37.7776755,-122.3950705,37.7770727
531,225,3465,65.0,102.113,-122.4042207,37.7451801,-122.4045401,37.7442984
532,226,225,65.0,95.00800000000001,-122.4039108,37.7457071,-122.4042207,37.7451801
533,226,124,65.0,40.555,-122.4039108,37.7457071,-122.4038324,37.7460665
534,228,227,45.0,272.22700000000003,-122.4616682,37.7955305,-122.4613692,37.7952503
535,228,1264,45.0,340.68799999999993,-122.4616682,37.7955305,-122.4618319,37.7973369
536,229,2378,45.0,107.812,-122.4489038,37.7783974,-122.4487156,37.7774393
537,229,9535,45.0,78.801,-122.4489038,37.7783974,-122.4497891,37.7782852
538,229,6024,45.0,78.755,-122.4489038,37.7783974,-122.448019,37.7785095
539,230,826,45.0,32.293,-122.3982055,37.7352905,-122.3980046,37.7355336
540,230,827,45.0,119.36,-122.3982055,37.7352905,-122.399375,37.734748
541,230,1255,45.0,109.575,-122.3982055,37.7352905,-122.398342,37.734311
542,231,238,65.0,330.621,-122.405095,37.776113,-122.4075026,37.7738722
543,231,232,65.0,501.67900000000003,-122.405095,37.776113,-122.4066189,37.7720567
544,232,6566,65.0,104.686,-122.4066189,37.7720567,-122.4062026,37.7711759
545,233,744,45.0,92.223,-122.4756869,37.7197849,-122.4755262,37.7189669
546,233,743,45.0,16.05,-122.4756869,37.7197849,-122.4756523,37.719923
547,234,1556,45.0,141.663,-122.4268264,37.804193,-122.4271273,37.8054307
548,234,1365,45.0,28.086,-122.4268264,37.804193,-122.4267758,37.8039436
549,235,9168,65.0,124.91300000000003,-122.409733,37.7355192,-122.4109441,37.7350199
550,235,2952,65.0,125.03999999999999,-122.409733,37.7355192,-122.410841,37.734816
551,236,217,65.0,724.255,-122.4015643,37.7249698,-122.4039966,37.7311779
552,236,6569,65.0,545.634,-122.4015643,37.7249698,-122.4034991,37.7296261
553,237,232,65.0,390.34900000000005,-122.4063783,37.7754644,-122.4066189,37.7720567
554,237,3592,45.0,57.21000000000001,-122.4063783,37.7754644,-122.4068387,37.7751007
555,238,258,65.0,87.614,-122.4075026,37.7738722,-122.408464,37.7737039
556,238,239,65.0,91.482,-122.4075026,37.7738722,-122.4077924,37.7731673
557,239,8517,45.0,100.46900000000001,-122.4077924,37.7731673,-122.4069946,37.7725204
558,240,241,45.0,68.655,-122.4478935,37.7469048,-122.4471234,37.7468686
559,240,4812,45.0,79.26899999999999,-122.4478935,37.7469048,-122.4486638,37.7465373
560,240,4390,45.0,136.318,-122.4478935,37.7469048,-122.4477017,37.7480995
561,240,6956,45.0,44.831999999999994,-122.4478935,37.7469048,-122.4478016,37.7465105
562,241,242,45.0,41.577,-122.4471234,37.7468686,-122.4466703,37.7467627
563,241,240,45.0,68.655,-122.4471234,37.7468686,-122.4478935,37.7469048
564,241,2093,45.0,187.78199999999995,-122.4471234,37.7468686,-122.4454835,37.7473463
565,242,241,45.0,41.577000000000005,-122.4466703,37.7467627,-122.4471234,37.7468686
566,242,6956,65.0,103.43199999999999,-122.4466703,37.7467627,-122.4478016,37.7465105
567,243,7616,65.0,55.303,-122.3910204,37.785974,-122.391502,37.7856544
568,243,244,65.0,208.17899999999997,-122.3910204,37.785974,-122.3930942,37.7850964
569,244,9204,65.0,581.9339999999999,-122.3930942,37.7850964,-122.3944115,37.7883797
570,244,8691,30.0,182.991,-122.3930942,37.7850964,-122.3950194,37.7855025
571,245,105,45.0,202.34799999999998,-122.3957794,37.7862969,-122.3940468,37.7852059
572,245,3548,45.0,20.296,-122.3957794,37.7862969,-122.3956299,37.7864316
573,245,3477,45.0,117.926,-122.3957794,37.7862969,-122.3967285,37.785549
574,246,662,65.0,238.54700000000005,-122.405894,37.7617853,-122.4043871,37.7633932
575,246,7386,65.0,414.772,-122.405894,37.7617853,-122.4048497,37.7653678
576,247,652,45.0,82.56700000000001,-122.3936734,37.7632954,-122.3937569,37.764035
577,247,4153,45.0,60.205999999999996,-122.3936734,37.7632954,-122.3936217,37.7627555
578,248,167,45.0,52.026,-122.3923685,37.7628271,-122.3929587,37.7627923
579,248,7148,65.0,296.765,-122.3923685,37.7628271,-122.3933421,37.7653525
580,248,4217,45.0,147.261,-122.3923685,37.7628271,-122.390698,37.762926
581,249,5766,45.0,89.883,-122.4604378,37.7326292,-122.4606865,37.7318547
582,249,8408,45.0,25.4,-122.4604378,37.7326292,-122.4604797,37.7328544
583,249,5873,45.0,124.557,-122.4604378,37.7326292,-122.4617045,37.732188
584,249,6493,45.0,175.292,-122.4604378,37.7326292,-122.4590806,37.7336354
585,250,495,65.0,66.816,-122.392734,37.7531466,-122.3926627,37.7525484
586,250,162,45.0,63.709,-122.392734,37.7531466,-122.3927828,37.7537182
587,251,155,65.0,64.713,-122.3926171,37.7519531,-122.3920194,37.7516609
588,251,495,65.0,66.32300000000001,-122.3926171,37.7519531,-122.3926627,37.7525484
589,251,8154,65.0,176.069,-122.3926171,37.7519531,-122.3925141,37.7503802
590,252,6359,45.0,231.981,-122.4551228,37.7982284,-122.457089,37.79691
591,252,5763,45.0,149.774,-122.4551228,37.7982284,-122.4535622,37.7987656
592,252,5356,45.0,127.054,-122.4551228,37.7982284,-122.4564124,37.7983594
593,253,6146,45.0,105.885,-122.4662965,37.7481275,-122.4663606,37.7490784
594,253,8360,45.0,9.2,-122.4662965,37.7481275,-122.4661956,37.7481056
595,253,1937,45.0,41.519999999999996,-122.4662965,37.7481275,-122.4667647,37.7481472
596,254,5397,45.0,111.93599999999999,-122.463316,37.750168,-122.462068,37.750274
597,254,4337,45.0,48.354,-122.463316,37.750168,-122.4638082,37.7503611
598,255,256,45.0,30.966,-122.478685,37.7926788,-122.4787623,37.7929505
599,255,2659,45.0,20.259,-122.478685,37.7926788,-122.4789103,37.7926401
600,255,5471,45.0,25.755,-122.478685,37.7926788,-122.4784158,37.7926536
601,256,255,45.0,30.966,-122.4787623,37.7929505,-122.478685,37.7926788
602,257,192,65.0,593.3810000000001,-122.4405741,37.7297331,-122.4458575,37.7265186
